lat,lng,brightness,scan,track,acq_date,acq_time,satellite,probability (%),version,bright_t31,frp,daynight
-18.188,124.878,326.2,1.2,1.1,2017-04-29,0145,T,81,6.0NRT,296.1,20.3,D
-18.197,124.934,361.5,1.2,1.1,2017-04-29,0145,T,100,6.0NRT,297.1,108,D
-18.199,124.946,360.8,1.2,1.1,2017-04-29,0145,T,100,6.0NRT,298.8,105.2,D
-18.2,124.957,339.1,1.2,1.1,2017-04-29,0145,T,90,6.0NRT,297.4,44.9,D
-18.18,124.826,324.9,1.2,1.1,2017-04-29,0145,T,68,6.0NRT,292.6,20.5,D
-18.188,124.871,321.7,1.2,1.1,2017-04-29,0145,T,78,6.0NRT,296.7,14.3,D
-18.19,124.883,318,1.2,1.1,2017-04-29,0145,T,49,6.0NRT,295.6,9.2,D
-18.197,124.928,340.8,1.2,1.1,2017-04-29,0145,T,91,6.0NRT,295,48.9,D
-18.199,124.94,356,1.2,1.1,2017-04-29,0145,T,98,6.0NRT,298.3,90.5,D
-18.201,124.951,349.8,1.2,1.1,2017-04-29,0145,T,95,6.0NRT,298.7,73.4,D
-18.203,124.904,317.4,1.2,1.1,2017-04-29,0145,T,28,6.0NRT,294.3,8.7,D
-18.224,124.842,329.1,1.2,1.1,2017-04-29,0145,T,84,6.0NRT,295.7,25,D
-18.225,124.853,321.7,1.2,1.1,2017-04-29,0145,T,51,6.0NRT,296.6,13.5,D
-18.233,124.84,324,1.2,1.1,2017-04-29,0145,T,80,6.0NRT,295.8,16.9,D
-18.235,124.851,319.4,1.2,1.1,2017-04-29,0145,T,63,6.0NRT,295.6,10.8,D
-18.267,124.733,348.5,1.2,1.1,2017-04-29,0145,T,93,6.0NRT,295.6,68.3,D
-18.269,124.744,339.3,1.2,1.1,2017-04-29,0145,T,90,6.0NRT,286.2,44.6,D
-18.271,124.756,324.6,1.2,1.1,2017-04-29,0145,T,60,6.0NRT,284.2,18.8,D
-18.275,124.719,319.1,1.2,1.1,2017-04-29,0145,T,12,6.0NRT,295.4,13.9,D
-18.277,124.731,363.8,1.2,1.1,2017-04-29,0145,T,100,6.0NRT,292.7,120.6,D
-18.279,124.742,347.4,1.2,1.1,2017-04-29,0145,T,94,6.0NRT,284.8,65.4,D
-18.359,125.168,349,1.2,1.1,2017-04-29,0145,T,95,6.0NRT,295.7,67.2,D
-18.361,125.179,345.6,1.2,1.1,2017-04-29,0145,T,94,6.0NRT,297.5,58.8,D
-18.37,125.178,338,1.2,1.1,2017-04-29,0145,T,90,6.0NRT,296.8,42.3,D
-18.38,125.176,319.3,1.2,1.1,2017-04-29,0145,T,76,6.0NRT,294.9,14,D
-18.662,124.637,315.2,1.2,1.1,2017-04-29,0145,T,66,6.0NRT,294.8,10.3,D
-18.675,124.411,316.9,1.3,1.1,2017-04-29,0145,T,68,6.0NRT,286.5,13.5,D
-18.677,124.423,364.3,1.3,1.1,2017-04-29,0145,T,100,6.0NRT,289.9,131.8,D
-18.679,124.435,326,1.3,1.1,2017-04-29,0145,T,75,6.0NRT,289.3,25.1,D
-18.683,124.459,320.5,1.3,1.1,2017-04-29,0145,T,74,6.0NRT,288.1,19,D
-18.685,124.47,315.5,1.3,1.1,2017-04-29,0145,T,66,6.0NRT,288.5,12.8,D
-18.741,124.436,327.5,1.3,1.1,2017-04-29,0145,T,81,6.0NRT,295.3,26.8,D
-18.743,124.448,341.6,1.3,1.1,2017-04-29,0145,T,91,6.0NRT,296.5,55.8,D
-18.745,124.46,322.4,1.3,1.1,2017-04-29,0145,T,76,6.0NRT,294.2,18.9,D
-18.808,124.783,317.6,1.2,1.1,2017-04-29,0145,T,68,6.0NRT,292.2,12.4,D
-18.81,124.794,323.5,1.2,1.1,2017-04-29,0145,T,77,6.0NRT,291.9,19.3,D
-18.794,124.505,317.8,1.2,1.1,2017-04-29,0145,T,70,6.0NRT,290.7,13.2,D
-18.924,125.178,321.2,1.1,1.1,2017-04-29,0145,T,55,6.0NRT,299.8,12.5,D
-18.932,125.165,322.6,1.2,1.1,2017-04-29,0145,T,64,6.0NRT,296.2,15.4,D
-18.904,124.747,315.9,1.2,1.1,2017-04-29,0145,T,38,6.0NRT,291.6,9.6,D
-18.912,124.793,317.4,1.2,1.1,2017-04-29,0145,T,46,6.0NRT,291.7,9.7,D
-18.907,124.753,317.3,1.2,1.1,2017-04-29,0145,T,63,6.0NRT,292.1,11.6,D
-18.913,124.786,316.6,1.2,1.1,2017-04-29,0145,T,68,6.0NRT,292.7,12.1,D
-20.094,127.074,323.9,1,1,2017-04-29,0145,T,76,6.0NRT,300.5,12.7,D
-20.096,127.083,330.7,1,1,2017-04-29,0145,T,83,6.0NRT,300.8,20.7,D
-20.097,127.093,321.2,1,1,2017-04-29,0145,T,59,6.0NRT,299.5,9,D
-20.521,128.887,358.7,1.1,1,2017-04-29,0145,T,99,6.0NRT,303.9,82.3,D
-20.523,128.898,344.6,1.1,1,2017-04-29,0145,T,92,6.0NRT,303.3,47.8,D
-20.529,128.876,338.3,1.1,1,2017-04-29,0145,T,89,6.0NRT,299.8,36.5,D
-20.531,128.886,330.2,1.1,1,2017-04-29,0145,T,83,6.0NRT,300.8,24,D
-20.532,128.896,318.4,1.1,1,2017-04-29,0145,T,69,6.0NRT,300.6,9.6,D
-21.018,130.149,321.7,1.2,1.1,2017-04-29,0145,T,46,6.0NRT,301.2,14.4,D
-21.021,130.172,323.3,1.2,1.1,2017-04-29,0145,T,40,6.0NRT,302.4,15.3,D
-21.023,130.184,334.8,1.2,1.1,2017-04-29,0145,T,87,6.0NRT,303.8,35.1,D
-21.024,130.196,328.3,1.2,1.1,2017-04-29,0145,T,70,6.0NRT,303.7,23.6,D
-21.027,130.136,326,1.2,1.1,2017-04-29,0145,T,73,6.0NRT,299.1,21.3,D
-21.045,130.277,314.4,1.2,1.1,2017-04-29,0145,T,23,6.0NRT,298.8,7.3,D
-21.054,130.349,326.9,1.3,1.1,2017-04-29,0145,T,71,6.0NRT,300.7,22.9,D
-21.059,130.312,317.9,1.2,1.1,2017-04-29,0145,T,50,6.0NRT,298,11,D
-21.061,130.324,320.1,1.2,1.1,2017-04-29,0145,T,66,6.0NRT,298.7,14.5,D
-21.052,130.18,332.3,1.2,1.1,2017-04-29,0145,T,84,6.0NRT,304.3,30.5,D
-21.056,130.131,353,1.2,1.1,2017-04-29,0145,T,97,6.0NRT,299.5,84,D
-21.058,130.143,328.8,1.2,1.1,2017-04-29,0145,T,81,6.0NRT,300.4,26.8,D
-21.059,130.155,326.8,1.2,1.1,2017-04-29,0145,T,69,6.0NRT,300.6,22.7,D
-21.061,130.167,327.9,1.2,1.1,2017-04-29,0145,T,66,6.0NRT,300.4,23.7,D
-21.526,130.226,323.8,1.2,1.1,2017-04-29,0145,T,78,6.0NRT,293.5,20.3,D
-21.528,130.238,328.7,1.3,1.1,2017-04-29,0145,T,82,6.0NRT,293.1,27.9,D
-21.525,130.141,312.8,1.2,1.1,2017-04-29,0145,T,46,6.0NRT,287.1,8.7,D
-21.527,130.152,312.1,1.2,1.1,2017-04-29,0145,T,58,6.0NRT,286.8,9.1,D
-22.271,123.096,329.8,1.3,1.1,2017-04-29,0145,T,82,6.0NRT,299.9,31.2,D
-22.282,123.094,323.4,1.3,1.1,2017-04-29,0145,T,76,6.0NRT,299.3,21,D
-22.312,123.088,329,1.3,1.1,2017-04-29,0145,T,76,6.0NRT,298.4,28.9,D
-22.315,123.101,398.9,1.3,1.1,2017-04-29,0145,T,94,6.0NRT,305.7,363.1,D
-22.321,123.094,323.3,1.3,1.1,2017-04-29,0145,T,54,6.0NRT,295.6,20.8,D
-22.323,123.107,318.5,1.3,1.1,2017-04-29,0145,T,0,6.0NRT,297.1,13.7,D
-22.258,122.612,320.1,1.4,1.2,2017-04-29,0145,T,72,6.0NRT,298.8,16.5,D
-22.261,122.626,313,1.4,1.2,2017-04-29,0145,T,34,6.0NRT,297.7,6.3,D
-22.265,122.653,327.2,1.4,1.2,2017-04-29,0145,T,80,6.0NRT,298.9,28.6,D
12.515,-87.115,348.3,1,1,2017-04-29,0415,T,100,6.0NRT,291.8,58.4,N
12.514,-87.124,343.4,1,1,2017-04-29,0415,T,100,6.0NRT,291.9,48.6,N
12.573,-87.158,313.4,1,1,2017-04-29,0415,T,87,6.0NRT,291.7,10,N
12.572,-87.167,305.9,1,1,2017-04-29,0415,T,66,6.0NRT,291.3,4.5,N
12.582,-87.159,319.1,1,1,2017-04-29,0415,T,98,6.0NRT,291.6,15.1,N
12.581,-87.169,309.7,1,1,2017-04-29,0415,T,78,6.0NRT,291.4,7.2,N
12.777,-86.952,310.1,1,1,2017-04-29,0415,T,79,6.0NRT,292.9,7.6,N
12.775,-86.961,322.3,1,1,2017-04-29,0415,T,100,6.0NRT,293.2,18.6,N
13.353,-88.413,303.5,1,1,2017-04-29,0415,T,15,6.0NRT,290.5,5.3,N
14.742,-89.633,305.6,1,1,2017-04-29,0415,T,42,6.0NRT,290.9,5.6,N
15.245,-86.721,304.4,1.1,1,2017-04-29,0415,T,54,6.0NRT,277,7.5,N
15.25,-86.727,302.2,1.1,1,2017-04-29,0415,T,38,6.0NRT,276.8,7.2,N
15.026,-90.204,302.1,1.1,1,2017-04-29,0415,T,37,6.0NRT,285.7,5.2,N
14.941,-90.998,301.3,1.2,1.1,2017-04-29,0415,T,40,6.0NRT,287,6.6,N
14.939,-91.009,327,1.2,1.1,2017-04-29,0415,T,100,6.0NRT,288.1,33,N
15.837,-92.963,304.1,1.5,1.2,2017-04-29,0415,T,58,6.0NRT,293.6,6.7,N
15.911,-92.942,304.1,1.5,1.2,2017-04-29,0415,T,59,6.0NRT,293.3,6.8,N
15.909,-92.955,311.3,1.5,1.2,2017-04-29,0415,T,82,6.0NRT,293.6,15.1,N
16.682,-89.21,301.7,1,1,2017-04-29,0415,T,37,6.0NRT,287.5,2.8,N
16.112,-92.908,312,1.4,1.2,2017-04-29,0415,T,84,6.0NRT,293,16.7,N
16.798,-89.555,347.6,1,1,2017-04-29,0415,T,100,6.0NRT,296.3,55.8,N
16.797,-89.564,341,1,1,2017-04-29,0415,T,100,6.0NRT,295.4,43.3,N
16.807,-89.556,366.4,1,1,2017-04-29,0415,T,100,6.0NRT,296.9,103.6,N
16.806,-89.566,365,1,1,2017-04-29,0415,T,100,6.0NRT,296.3,99.3,N
16.865,-89.604,335.9,1,1,2017-04-29,0415,T,100,6.0NRT,291.7,35.4,N
16.863,-89.613,318,1,1,2017-04-29,0415,T,96,6.0NRT,291.1,14.1,N
16.874,-89.602,307.8,1,1,2017-04-29,0415,T,73,6.0NRT,290.5,6.3,N
16.873,-89.611,324.1,1,1,2017-04-29,0415,T,100,6.0NRT,290.1,20.5,N
16.921,-89.6,309.5,1,1,2017-04-29,0415,T,77,6.0NRT,290.8,7.6,N
16.919,-89.609,305.3,1,1,2017-04-29,0415,T,64,6.0NRT,290.7,4.8,N
16.842,-90.563,306.2,1.1,1,2017-04-29,0415,T,55,6.0NRT,293.1,5.8,N
16.841,-90.573,313.1,1.1,1,2017-04-29,0415,T,86,6.0NRT,293.7,11.1,N
16.967,-90.893,311.1,1.1,1,2017-04-29,0415,T,75,6.0NRT,294.5,8.5,N
16.978,-90.884,322.8,1.1,1,2017-04-29,0415,T,100,6.0NRT,293.5,20.4,N
16.976,-90.894,372.8,1.1,1,2017-04-29,0415,T,100,6.0NRT,296.2,139.8,N
16.874,-91.549,302.6,1.2,1.1,2017-04-29,0415,T,50,6.0NRT,291.1,5.4,N
17.053,-90.702,307.1,1.1,1,2017-04-29,0415,T,67,6.0NRT,295.1,4.6,N
17.051,-90.711,313.8,1.1,1,2017-04-29,0415,T,87,6.0NRT,295.3,10,N
16.997,-91.358,303.4,1.1,1.1,2017-04-29,0415,T,51,6.0NRT,292.3,4,N
17.39,-88.832,308,1,1,2017-04-29,0415,T,69,6.0NRT,295.4,5.4,N
17.399,-88.834,313.1,1,1,2017-04-29,0415,T,85,6.0NRT,295.1,9,N
17.157,-90.684,308.5,1.1,1,2017-04-29,0415,T,71,6.0NRT,295.1,6,N
16.857,-93.837,306.4,1.6,1.3,2017-04-29,0415,T,68,6.0NRT,293.4,11.7,N
17.386,-90.499,310.7,1,1,2017-04-29,0415,T,78,6.0NRT,296.4,7.2,N
17.35,-90.797,309.9,1.1,1,2017-04-29,0415,T,73,6.0NRT,296.7,5.7,N
17.349,-90.807,316.2,1.1,1,2017-04-29,0415,T,92,6.0NRT,297.2,11.3,N
16.857,-93.843,310.3,1.6,1.3,2017-04-29,0415,T,80,6.0NRT,293.5,17.5,N
17.358,-90.808,310,1.1,1,2017-04-29,0415,T,75,6.0NRT,296.8,5.8,N
17.357,-90.818,310.3,1.1,1,2017-04-29,0415,T,76,6.0NRT,296.8,6.2,N
16.886,-93.941,303.9,1.6,1.3,2017-04-29,0415,T,23,6.0NRT,293.3,7.8,N
16.884,-93.957,320,1.7,1.3,2017-04-29,0415,T,99,6.0NRT,293.9,33.6,N
16.895,-93.958,305.2,1.7,1.3,2017-04-29,0415,T,52,6.0NRT,293.2,10.1,N
17.437,-90.659,310.6,1.1,1,2017-04-29,0415,T,77,6.0NRT,296.7,6.8,N
17.473,-90.721,324.5,1.1,1,2017-04-29,0415,T,100,6.0NRT,297.2,20.5,N
17.471,-90.731,317.9,1.1,1,2017-04-29,0415,T,95,6.0NRT,297,13.2,N
16.502,-97.406,301.8,3.1,1.7,2017-04-29,0415,T,45,6.0NRT,288.1,24,N
16.498,-97.427,302.3,3.1,1.7,2017-04-29,0415,T,48,6.0NRT,286.8,24.8,N
16.502,-97.41,305.1,3.1,1.7,2017-04-29,0415,T,63,6.0NRT,288.1,34,N
16.982,-94.858,303.8,1.9,1.4,2017-04-29,0415,T,57,6.0NRT,293,9.6,N
17.686,-90.658,321.9,1.1,1,2017-04-29,0415,T,100,6.0NRT,296.9,16.9,N
17.684,-90.668,318.3,1.1,1,2017-04-29,0415,T,96,6.0NRT,296.8,13.1,N
17.695,-90.659,309.1,1.1,1,2017-04-29,0415,T,70,6.0NRT,296.5,5.4,N
17.693,-90.669,311.2,1.1,1,2017-04-29,0415,T,77,6.0NRT,296.7,7,N
18.042,-88.709,309.8,1,1,2017-04-29,0415,T,77,6.0NRT,295.8,6.9,N
17.65,-91.374,310.3,1.1,1.1,2017-04-29,0415,T,71,6.0NRT,297.2,6.3,N
17.826,-90.398,313.4,1,1,2017-04-29,0415,T,84,6.0NRT,296,9.3,N
17.855,-90.943,309.8,1.1,1,2017-04-29,0415,T,70,6.0NRT,295,6.1,N
17.854,-90.953,321.9,1.1,1,2017-04-29,0415,T,100,6.0NRT,295.4,17.6,N
17.256,-95.469,302.4,2.1,1.4,2017-04-29,0415,T,44,6.0NRT,291.3,10.3,N
18.429,-88.707,333.8,1,1,2017-04-29,0415,T,100,6.0NRT,296.2,31.9,N
18.2,-90.485,307.3,1,1,2017-04-29,0415,T,60,6.0NRT,296.5,4.3,N
18.199,-90.494,319.9,1,1,2017-04-29,0415,T,99,6.0NRT,297,14.8,N
17.894,-92.489,318.5,1.3,1.1,2017-04-29,0415,T,96,6.0NRT,296.8,18.4,N
18.21,-90.486,310.8,1,1,2017-04-29,0415,T,76,6.0NRT,296.4,6.6,N
18.208,-90.496,326.9,1,1,2017-04-29,0415,T,100,6.0NRT,296.7,22.5,N
18.038,-91.628,319.1,1.1,1.1,2017-04-29,0415,T,97,6.0NRT,298.4,14.2,N
18.045,-91.613,319,1.1,1.1,2017-04-29,0415,T,97,6.0NRT,298.1,14.5,N
18.043,-91.624,347.9,1.1,1.1,2017-04-29,0415,T,100,6.0NRT,299.7,64.2,N
18.041,-91.634,354.9,1.1,1.1,2017-04-29,0415,T,100,6.0NRT,300.1,83.3,N
18.04,-91.645,315.6,1.1,1.1,2017-04-29,0415,T,89,6.0NRT,298,10.7,N
18.052,-91.625,343.3,1.1,1.1,2017-04-29,0415,T,100,6.0NRT,298.6,54,N
18.051,-91.636,364.4,1.1,1.1,2017-04-29,0415,T,100,6.0NRT,299.3,114.4,N
18.049,-91.647,309.2,1.1,1.1,2017-04-29,0415,T,64,6.0NRT,297.9,5.1,N
17.844,-93.11,312.6,1.4,1.2,2017-04-29,0415,T,82,6.0NRT,294.9,13.7,N
17.842,-93.123,338.1,1.4,1.2,2017-04-29,0415,T,100,6.0NRT,295.7,61.2,N
18.296,-90.526,308.6,1,1,2017-04-29,0415,T,66,6.0NRT,296.2,5,N
17.511,-95.38,307,2,1.4,2017-04-29,0415,T,70,6.0NRT,293.8,16.8,N
17.904,-93.18,309.1,1.4,1.2,2017-04-29,0415,T,71,6.0NRT,295.5,9.6,N
18.34,-91.396,314.6,1.1,1.1,2017-04-29,0415,T,86,6.0NRT,297.1,9.8,N
18.555,-90.946,310.3,1.1,1,2017-04-29,0415,T,72,6.0NRT,296.6,5.9,N
18.564,-90.948,309.9,1.1,1,2017-04-29,0415,T,70,6.0NRT,296.6,6,N
18.381,-92.456,322.3,1.2,1.1,2017-04-29,0415,T,100,6.0NRT,296.7,23.9,N
18.72,-90.46,306.4,1,1,2017-04-29,0415,T,58,6.0NRT,296.3,3.8,N
18.755,-91.157,308.3,1.1,1,2017-04-29,0415,T,62,6.0NRT,297.1,4.2,N
18.439,-93.168,308.1,1.4,1.2,2017-04-29,0415,T,44,6.0NRT,294.5,11.2,N
18.641,-92.175,317.5,1.2,1.1,2017-04-29,0415,T,94,6.0NRT,297.7,15.1,N
18.876,-91.2,319.6,1.1,1,2017-04-29,0415,T,99,6.0NRT,298.1,14.9,N
18.874,-91.21,311.2,1.1,1,2017-04-29,0415,T,75,6.0NRT,297.5,7.1,N
18.911,-91.031,308.9,1.1,1,2017-04-29,0415,T,66,6.0NRT,296.4,5.3,N
19.195,-90.363,312.9,1,1,2017-04-29,0415,T,83,6.0NRT,290.7,8.8,N
19.204,-90.365,324.5,1,1,2017-04-29,0415,T,100,6.0NRT,291.5,20.1,N
19.203,-90.374,306.6,1,1,2017-04-29,0415,T,61,6.0NRT,290.4,4.4,N
19.377,-90.445,314.9,1,1,2017-04-29,0415,T,89,6.0NRT,294.4,10.6,N
19.465,-90.348,307.5,1,1,2017-04-29,0415,T,65,6.0NRT,293.8,4.7,N
19.474,-90.35,317.9,1,1,2017-04-29,0415,T,95,6.0NRT,294.2,12.7,N
19.391,-92.04,309.7,1.2,1.1,2017-04-29,0415,T,57,6.0NRT,292.4,8.6,N
19.441,-92.038,305.8,1.2,1.1,2017-04-29,0415,T,38,6.0NRT,293.2,5.4,N
19.845,-90.202,310,1,1,2017-04-29,0415,T,73,6.0NRT,297.6,5.9,N
19.564,-92.24,314.4,1.2,1.1,2017-04-29,0415,T,85,6.0NRT,296.6,12.4,N
20.409,-89.414,308,1,1,2017-04-29,0415,T,64,6.0NRT,296.7,5.2,N
21.173,-87.644,304.4,1.1,1.1,2017-04-29,0415,T,52,6.0NRT,293.1,4.2,N
21.44,-87.97,314.9,1.1,1,2017-04-29,0415,T,89,6.0NRT,295.2,12.2,N
21.439,-87.98,322.5,1.1,1,2017-04-29,0415,T,100,6.0NRT,295.5,20.3,N
21.448,-87.982,307.5,1.1,1,2017-04-29,0415,T,66,6.0NRT,295.4,6.3,N
26.328,-81.569,307.3,3.4,1.7,2017-04-29,0415,T,53,6.0NRT,293.1,41.4,N
53.138,8.685,301,1.1,1,2017-04-29,0155,A,36,6.0NRT,275,10.7,N
52.157,10.414,305,1.3,1.1,2017-04-29,0155,A,62,6.0NRT,277.6,16,N
51.485,6.72,325.4,1,1,2017-04-29,0155,A,100,6.0NRT,277.2,28.1,N
51.365,6.71,300,1,1,2017-04-29,0155,A,12,6.0NRT,276.4,8.9,N
51.178,3.813,300.6,1,1,2017-04-29,0155,A,30,6.0NRT,278.9,8.2,N
51.167,3.824,312.3,1,1,2017-04-29,0155,A,84,6.0NRT,276.5,15.8,N
43.453,4.905,300.1,1.1,1.1,2017-04-29,0155,A,11,6.0NRT,277.1,8.6,N
43.444,4.902,304.2,1.1,1.1,2017-04-29,0155,A,35,6.0NRT,278.9,11.2,N
43.508,132.464,304,2.6,1.6,2017-04-29,0130,T,0,6.0NRT,286.8,23.5,D
42.786,133.089,310.3,2.4,1.5,2017-04-29,0130,T,66,6.0NRT,293.7,20.6,D
42.779,133.082,308,2.4,1.5,2017-04-29,0130,T,50,6.0NRT,293.2,15.6,D
38.041,139.799,321.7,1,1,2017-04-29,0130,T,80,6.0NRT,286,18.7,D
36.924,140.003,308.8,1,1,2017-04-29,0130,T,46,6.0NRT,295.8,3.2,D
35.93,140.675,319.7,1,1,2017-04-29,0130,T,0,6.0NRT,301.7,9.6,D
36.012,137.01,302.4,1.2,1.1,2017-04-29,0130,T,31,6.0NRT,287.2,6.4,D
36.002,137.008,303,1.2,1.1,2017-04-29,0130,T,47,6.0NRT,286.4,6.8,D
33.259,131.655,314.8,2.3,1.5,2017-04-29,0130,T,0,6.0NRT,298.1,21.6,D
-37.678,-72.477,301.8,1.3,1.1,2017-04-29,0400,T,45,6.0NRT,284.5,9.9,N
1.448,125.18,312.4,2.4,1.5,2017-04-29,0140,T,0,6.0NRT,293.5,20.4,D
63.203,130.779,315,1,1,2017-04-29,0300,T,67,6.0NRT,278.3,16.9,D
62.439,130.052,301.9,1,1,2017-04-29,0300,T,0,6.0NRT,284.9,4.2,D
25.997,113.184,312.7,1,1,2017-04-29,0315,T,66,6.0NRT,301.2,6.2,D
25.775,114.562,312.6,1.1,1,2017-04-29,0315,T,47,6.0NRT,298.2,7.1,D
25.695,114.303,317.3,1.1,1,2017-04-29,0315,T,64,6.0NRT,300.4,11.5,D
25.529,114.82,311.3,1.1,1,2017-04-29,0315,T,21,6.0NRT,298.3,6.1,D
25.059,116.409,312.5,1.3,1.1,2017-04-29,0315,T,42,6.0NRT,299.2,9.5,D
24.882,116.24,312.5,1.3,1.1,2017-04-29,0315,T,18,6.0NRT,299.3,9.7,D
25.172,114.219,310.4,1.1,1,2017-04-29,0315,T,56,6.0NRT,292.5,7.4,D
24.902,115.702,317.4,1.2,1.1,2017-04-29,0315,T,60,6.0NRT,299.1,13.4,D
24.892,115.7,317.9,1.2,1.1,2017-04-29,0315,T,75,6.0NRT,299.5,14.3,D
25.041,113.035,309.7,1,1,2017-04-29,0315,T,59,6.0NRT,298.1,4.1,D
24.925,113.552,315.6,1,1,2017-04-29,0315,T,61,6.0NRT,301.5,7.9,D
24.783,113.514,325.4,1,1,2017-04-29,0315,T,53,6.0NRT,302.3,15.3,D
24.779,113.299,315.2,1,1,2017-04-29,0315,T,22,6.0NRT,300.9,6.4,D
24.278,116.167,314,1.3,1.1,2017-04-29,0315,T,36,6.0NRT,300,11.5,D
25.18,109.348,323.4,1.3,1.1,2017-04-29,0315,T,79,6.0NRT,292.3,23.4,D
24.447,114.131,314.2,1.1,1,2017-04-29,0315,T,65,6.0NRT,298.3,7.2,D
24.482,113.666,309.4,1,1,2017-04-29,0315,T,51,6.0NRT,296.9,5.7,D
24.89,110.73,312.6,1.1,1,2017-04-29,0315,T,59,6.0NRT,298.4,5.8,D
24.061,115.376,312.6,1.2,1.1,2017-04-29,0315,T,66,6.0NRT,298.9,8.1,D
24.51,111.558,310.5,1,1,2017-04-29,0315,T,46,6.0NRT,295.7,5.3,D
24.951,107.21,308.4,1.7,1.3,2017-04-29,0315,T,43,6.0NRT,292.9,10.9,D
24.505,110.388,313.9,1.1,1,2017-04-29,0315,T,41,6.0NRT,297.3,5.3,D
24.222,112.151,319.9,1,1,2017-04-29,0315,T,75,6.0NRT,296.5,13.2,D
24.164,112.413,317.2,1,1,2017-04-29,0315,T,68,6.0NRT,294.1,11,D
24.156,112.412,330.9,1,1,2017-04-29,0315,T,85,6.0NRT,294.8,25.7,D
24.154,112.421,315.9,1,1,2017-04-29,0315,T,57,6.0NRT,295,9.7,D
24.553,109.074,317.6,1.3,1.1,2017-04-29,0315,T,71,6.0NRT,298.1,11.2,D
23.883,113.716,311.5,1,1,2017-04-29,0315,T,63,6.0NRT,296,7.4,D
24.265,110.937,316.8,1.1,1,2017-04-29,0315,T,70,6.0NRT,295.6,11.1,D
24.264,110.947,309,1.1,1,2017-04-29,0315,T,45,6.0NRT,294.2,4.2,D
23.423,116.046,311.5,1.4,1.2,2017-04-29,0315,T,62,6.0NRT,297.7,8.6,D
23.663,113.231,316.2,1,1,2017-04-29,0315,T,56,6.0NRT,301.1,8,D
24.22,109.127,311.1,1.3,1.1,2017-04-29,0315,T,59,6.0NRT,294,8.7,D
23.889,111.131,318.2,1,1,2017-04-29,0315,T,73,6.0NRT,295.4,12.4,D
23.194,115.584,313.8,1.3,1.1,2017-04-29,0315,T,62,6.0NRT,297.6,10.2,D
23.508,113.1,318.4,1,1,2017-04-29,0315,T,72,6.0NRT,299.5,11.1,D
23.277,114.457,310.6,1.1,1.1,2017-04-29,0315,T,21,6.0NRT,298,5.4,D
23.5,112.848,318.4,1,1,2017-04-29,0315,T,72,6.0NRT,299.9,10.3,D
23.662,111.366,310,1,1,2017-04-29,0315,T,56,6.0NRT,295.8,5.3,D
23.389,112.733,318.2,1,1,2017-04-29,0315,T,64,6.0NRT,302.3,9.7,D
23.379,112.735,312.1,1,1,2017-04-29,0315,T,58,6.0NRT,298.3,5.6,D
23.324,112.915,318.4,1,1,2017-04-29,0315,T,47,6.0NRT,301.4,9.2,D
23.327,112.835,319.3,1,1,2017-04-29,0315,T,29,6.0NRT,296.6,8.1,D
23.288,113.09,317.3,1,1,2017-04-29,0315,T,33,6.0NRT,300.8,7.7,D
23.458,111.827,326.1,1,1,2017-04-29,0315,T,80,6.0NRT,295.9,20.9,D
23.457,111.836,310.5,1,1,2017-04-29,0315,T,54,6.0NRT,293.7,6.7,D
23.244,113.015,323.1,1,1,2017-04-29,0315,T,22,6.0NRT,303,12.7,D
23.215,112.9,319.3,1,1,2017-04-29,0315,T,22,6.0NRT,298.4,9.2,D
23.188,112.955,317.8,1,1,2017-04-29,0315,T,37,6.0NRT,298.1,7.8,D
23.927,107.304,309.1,1.6,1.3,2017-04-29,0315,T,48,6.0NRT,291.1,8.8,D
23.726,109.011,316.4,1.3,1.1,2017-04-29,0315,T,68,6.0NRT,292.8,13.4,D
23.2,112.572,316,1,1,2017-04-29,0315,T,24,6.0NRT,300.4,6.9,D
23.122,113.028,321.5,1,1,2017-04-29,0315,T,11,6.0NRT,301,8.6,D
23.103,113.034,326.3,1,1,2017-04-29,0315,T,66,6.0NRT,299.7,11.1,D
23.348,111.246,312,1,1,2017-04-29,0315,T,25,6.0NRT,297.4,4.9,D
23.058,112.661,314.6,1,1,2017-04-29,0315,T,57,6.0NRT,297.1,7.1,D
23.05,112.53,316.7,1,1,2017-04-29,0315,T,32,6.0NRT,300,7.1,D
23.041,112.522,319.1,1,1,2017-04-29,0315,T,59,6.0NRT,301.2,11.2,D
22.952,113.116,325,1,1,2017-04-29,0315,T,63,6.0NRT,303.6,12.5,D
23.019,112.429,315.2,1,1,2017-04-29,0315,T,34,6.0NRT,300.1,7,D
23.04,112.166,314.6,1,1,2017-04-29,0315,T,55,6.0NRT,299.5,6.8,D
23.038,112.176,313.4,1,1,2017-04-29,0315,T,43,6.0NRT,299,6.2,D
23.541,108.277,310.2,1.4,1.2,2017-04-29,0315,T,48,6.0NRT,292.8,7.3,D
22.868,112.695,314.4,1,1,2017-04-29,0315,T,34,6.0NRT,297,7,D
22.939,112.163,322.3,1,1,2017-04-29,0315,T,37,6.0NRT,299.3,13,D
22.937,112.173,322.4,1,1,2017-04-29,0315,T,54,6.0NRT,299.3,13.3,D
22.933,112.202,318,1,1,2017-04-29,0315,T,53,6.0NRT,298.5,9.8,D
22.825,112.797,315.6,1,1,2017-04-29,0315,T,42,6.0NRT,299,7.6,D
